distID,District,County,white_district,black_district,hispanic_district,asian_district,nathawaiian_district,NativeAmerica_district,multi_district,lep_district,iiep_district,lowInc_district,home_district
010010040260000,CUSD 4,Adams,97.8,0.3,1.3,0.3,0,0,0.3,0,16.7,34,0.7
010090640260000,Virginia CUSD 64,Cass,95.3,0.3,1.3,0,0,0.7,2.4,0,12.5,56.9,0
090101690040000,St Joseph CCSD 169,Champaign,92.5,1,1.3,1.7,0,0.2,3.2,0.6,10.1,17.7,0.2
130140570020000,Bartelso SD 57,Clinton,98.7,0,1.3,0,0,0,0,0.6,27.6,7.7,1.9
130587220260000,Odin PSD 722,Marion,93.8,2,1.3,0,0,0,3,0,14.5,68.8,10.9
170640030260000,Tri Valley CUSD 3,McLean,95.6,1.1,1.3,1.2,0.1,0.5,0.2,0.1,13.5,8.3,0.3
200961000260000,Wayne City CUSD 100,Wayne,96.6,1.3,1.3,0.6,0,0,0.2,0,17.7,49.2,3.2
260290660250000,Canton Union SD 66,Fulton,94.5,1.4,1.3,0.3,0.1,0.5,1.8,0.5,18,57.3,1.4
260343160260000,Warsaw CUSD 316,Hancock,95.3,0.6,1.3,0.9,1.3,0,0.6,0,12.6,24.8,2.6
300771000260000,Century CUSD 100,Pulaski,74.3,18.8,1.3,0,0.3,0.5,5,0,15.5,64.8,7.5
300910840260000,Shawnee CUSD 84,Union,93.9,0.8,1.3,0,0,0,4,0.8,23,99.5,14.2
390740250260000,Monticello CUSD 25,Piatt,95.4,1.3,1.3,0.6,0.3,0.1,1.2,0.4,12.9,21.4,0
390740570260000,Deland-Weldon CUSD 57,Piatt,96.9,0.9,1.3,0,0,0.4,0.4,0,8.1,48,1.8
410570130020000,East Alton SD 13,Madison,87.8,4.9,1.3,0.5,0,0,5.5,0.1,19.1,69.1,3.8
410570140160000,East Alton-Wood River CHSD 14,Madison,95,3.1,1.3,0.4,0,0.2,0,0,17.9,64.6,4.1
450670050260000,Waterloo CUSD 5,Monroe,96,0.3,1.3,0.7,0,0.2,1.4,0,14.9,26,3.2
540920120260000,Jamaica CUSD 12,Vermilion,96.6,0.8,1.3,0,0,0,1.3,0,15.9,50.3,5.7
030250200260000,Beecher City CUSD 20,Effingham,97.7,0.3,1.2,0.3,0.3,0.3,0,0,16.5,52.8,4.3
130585010260000,Sandoval CUSD 501,Marion,93.7,0,1.2,0.2,0.2,0.4,4.3,0.2,12.2,79.2,7.3
200970050260000,Carmi-White County CUSD 5,White,96.8,0,1.2,0.5,0.3,0,1.2,0.4,19.7,55.1,1.7
260343250260000,Nauvoo-Colusa CUSD 325,Hancock,93.8,0.8,1.2,0.4,0,0.4,3.5,0,17.2,55.1,2
280372270260000,Cambridge CUSD 227,Henry,95,0.4,1.2,0.2,0.2,0.4,2.7,0,7.1,42.9,4.4
390550150260000,Meridian CUSD 15,Macon,96.6,1,1.2,0.1,0,0,1.1,0.2,11.2,39.8,0.9
510652130260000,Athens CUSD 213,Menard,95.3,1.1,1.2,0.7,0.1,0,1.6,0,9,28.6,0
11012003C260000,Martinsville CUSD 3C,Clark,97.8,0.7,1.2,0,0.2,0,0,0.2,20.4,57.4,2.5
51084003A260000,Rochester CUSD 3A,Sangamon,93.1,1.6,1.2,1.2,0,0,2.9,0.9,11.2,14.9,0.4
030110080260000,Pana CUSD 8,Christian,96.4,0.4,1.1,0.4,0,0.1,1.6,0.2,14.9,64,1.1
030250100260000,Altamont CUSD 10,Effingham,95.3,0.8,1.1,0.3,0,0.4,2.1,0,13.4,52,4
030680220260000,Nokomis CUSD 22,Montgomery,96.4,0.3,1.1,0,0,0.5,1.8,0.2,13.3,50.4,3
170540610040000,Chester-East Lincoln CCSD 61,Logan,92.6,1.8,1.1,0,0,0,4.6,0,18,37.8,0.4
200300070260000,Gallatin CUSD 7,Gallatin,95.4,0,1.1,0.3,0,0,3.2,0.9,21.4,59.9,3.6
200961120040000,Fairfield PSD 112,Wayne,91.9,4,1.1,0,0.1,0,2.8,0,20.5,61.1,4.6
210281680260000,Frankfort CUSD 168,Franklin,96.3,0.7,1.1,0.4,0.2,0.6,0.8,0,20.4,59.7,5.4
260290040260000,Spoon River Valley CUSD 4,Fulton,98.1,0,1.1,0,0,0,0.8,0,20.1,45.3,1.1
300390860030000,DeSoto Cons SD 86,Jackson,88.6,3.4,1.1,0.8,0.4,0.4,5.3,0,15.9,65.5,3.8
390550020260000,Maroa Forsyth CUSD 2,Macon,82,4.8,1.1,8.4,0.3,0.3,3.1,1.3,8.4,23.1,0.3
390550110260000,Warrensburg-Latham CUSD 11,Macon,92.3,1.3,1.1,0.6,0,0,4.7,0.4,8,42.4,0.3
450791320260000,Red Bud CUSD 132,Randolph,95.7,0.2,1.1,0.5,0.1,0,2.5,0.7,15.1,38.7,9.5
480723160040000,Limestone Walters CCSD 316,Peoria,91.8,1.1,1.1,0,0,0,6,0,7.1,18.5,0
500821300040000,Smithton CCSD 130,Saint Clair,97.2,0.6,1.1,0.6,0,0,0.6,0,12.5,13.3,2.1
090101880040000,Gifford CCSD 188,Champaign,97.5,0,1,0,0,0,1.5,0,5.6,28.8,4
110213020260000,Villa Grove CUSD 302,Douglas,94.6,0.1,1,0.3,0,0,4,0.7,23.1,44.1,2.5
130140010260000,Carlyle CUSD 1,Clinton,92.2,3,1,0.5,0.1,0.3,2.9,0,15.9,45,0.4
200240010260000,Edwards County CUSD 1,Edwards,95.4,1.1,1,0.6,0,0,1.9,0.4,19.5,39.3,1.9
210440010260000,Goreville CUD 1,Johnson,96.5,0.6,1,0,0,0,1.9,0,12.1,43,2.6
260290030260000,CUSD 3 Fulton County,Fulton,95.4,1,1,0,0,0.8,1.7,0,17.7,56.8,0.2
300020050260000,Egyptian CUSD 5,Alexander,77.9,16.9,1,0,0,0,4.2,0.4,9.6,99.8,7.7
330482100260000,Williamsfield CUSD 210,Knox,97.6,1.3,1,0,0,0,0,0,9.4,36.7,3.4
340491060020000,Bannockburn SD 106,Lake,79.8,2.5,1,14.1,0,0,2.5,6.1,15.7,11.1,0
500820090260000,Lebanon CUSD 9,Saint Clair,67.8,22.8,1,0.8,0,0.3,7.2,0.2,15.5,40.3,1.7
510840140260000,Riverton CUSD 14,Sangamon,94.2,2.1,1,0.5,0.4,0.4,1.5,0.4,18.3,57.2,5.1
510840160260000,New Berlin CUSD 16,Sangamon,93.9,1.3,1,1.1,0,0.1,2.6,0.2,14.2,36.6,1
090100080260000,Heritage CUSD 8,Champaign,93.1,0.4,0.9,0.2,0,0.2,5.1,0.2,10.3,41.1,0
090270050260000,Gibson City-Melvin-Sibley CUSD 5,Ford,93.9,0.8,0.9,1,0,0,3.5,0.1,13.3,41.5,0.3
110230950250000,Paris-Union SD 95,Edgar,95.7,0.4,0.9,0.4,0.1,0.1,2.5,0.1,20.4,61.2,3.8
120130250260000,North Clay CUSD 25,Clay,98.6,0.5,0.9,0,0,0,0,0,15.5,37,6.5
120170030260000,Palestine CUSD 3,Crawford,98,0.3,0.9,0.3,0,0,0.6,0,12.5,43.3,1.4
130410020040000,Rome CCSD 2,Jefferson,94,0.3,0.9,2.8,0.3,0,1.7,0,13.4,43.9,1.7
130581110020000,Salem SD 111,Marion,93.9,0.6,0.9,0.7,0,0,4,0,16.3,58.5,3.9
130586000160000,Salem CHSD 600,Marion,94.7,0,0.9,0.9,0.5,0.5,2.3,0,12.9,47.9,8.9
170540210260000,Hartsburg Emden CUSD 21,Logan,98.7,0.4,0.9,0,0,0,0,0,6.2,50,0.9
200933480260000,Wabash CUSD 348,Wabash,96,0.5,0.9,0.7,0,0,1.8,0.2,17.7,51,5.9
210281150040000,Ewing Northern CCSD 115,Franklin,96.3,0,0.9,0,0.9,0,1.8,0,13.4,51.6,16.6
210440550020000,Vienna SD 55,Johnson,92.8,0.5,0.9,0.9,0,0,4.9,1.4,11.4,60.9,6.7
240320740030000,South Wilmington CCSD 74,Grundy,99.1,0,0.9,0,0,0,0,0,11.5,26.5,0
300731010160000,Pinckneyville CHSD 101,Perry,97.6,0.2,0.9,0.4,0.2,0,0.7,0,13.7,40.2,0
400560070260000,Gillespie CUSD 7,Macoupin,96.3,0.5,0.9,0.1,0.2,0.2,1.8,0.5,16.8,81.5,5.4
400560090260000,Southwestern CUSD 9,Macoupin,95.7,1.2,0.9,0.2,0,0.5,1.5,0.3,11.7,40.6,1
530900980020000,Rankin CSD 98,Tazewell,93.4,1.9,0.9,1.4,0,0.5,1.9,0.9,18.9,34,0.5
11012002C260000,Marshall CUSD 2C,Clark,94.6,0.8,0.9,0.5,0.1,0.1,3.1,0.6,20.2,43.2,0.8
010750040260000,Griggsville-Perry CUSD 4,Pike,95.5,0.3,0.8,0,0,0,3.5,0.3,17.8,57.4,0.5
010750100260000,Pikeland CUSD 10,Pike,98.1,0.1,0.8,0.5,0,0.2,0.3,0,13.1,55.5,0.2
090101970040000,Prairieview-Ogden CCSD 197,Champaign,95,0,0.8,0,0,0,4.1,0,2.9,18.3,0
170530050260000,Woodland CUSD 5,Livingston,96.5,0.2,0.8,0.4,0,0,2.1,0.6,18.1,48.5,0
280372260260000,Annawan CUSD 226,Henry,91.4,0,0.8,1.6,0,0,6.3,0,10.7,30,0.5
350590050260000,Henry-Senachwine CUSD 5,Marshall,96.1,0.8,0.8,0.5,0.5,0.2,1.1,0,19.4,48.9,2.9
390741000260000,Cerro Gordo CUSD 100,Piatt,96.6,0.4,0.8,0,0,0,2.3,0,11.7,39.8,3.6
410570030260000,Venice CUSD 3,Madison,3.3,93.4,0.8,0,0,0,2.5,0,12.4,95.9,28.9
530601910260000,Midwest Central CUSD 191,Mason,97,0.8,0.8,0.4,0,0.4,0.5,0.1,15.8,52.2,1.7
110870040260000,Shelbyville CUSD 4,Shelby,97,0.4,0.7,0.6,0.2,0.1,1,0,12.5,50.5,0.3
120510100260000,Red Hill CUSD 10,Lawrence,96.7,0.1,0.7,0.1,0,0,2.5,0,10.2,58.3,3.8
170540270020000,Lincoln ESD 27,Logan,89,3.4,0.7,0.4,0,0.1,6.4,0.3,16.2,76.6,1.4
200830010260000,Galatia CUSD 1,Saline,96.7,0.2,0.7,0.2,0,0,2.2,0,21.6,53.3,1.5
200962250160000,Fairfield Comm H S Dist 225,Wayne,94.2,0.2,0.7,0.7,0,1.3,2.9,0,15,44.5,1.5
240320750020000,Braceville SD 75,Grundy,98.7,0.7,0.7,0,0,0,0,0,10.7,46,2.7
260343280240000,Hamilton CCSD 328,Hancock,94.5,0.7,0.7,0.3,0,0,3.8,0.5,18.3,45.9,4.3
400421000260000,Jersey CUSD 100,Jersey,97.5,0.4,0.7,0.6,0,0.1,0.6,0.1,14,50,3.2
400560010260000,Carlinville CUSD 1,Macoupin,93.3,1.3,0.7,0.6,0,0.1,4,0.1,18.3,46.6,2.7
450791380260000,Steeleville CUSD 138,Randolph,97.4,0,0.7,0.2,0,0,1.6,0,14.8,35.2,4.7
510840150260000,Williamsville CUSD 15,Sangamon,95,0.8,0.7,1,0,0.3,2.2,0.1,11.5,12.6,0.5
530900520020000,Washington SD 52,Tazewell,97.4,0.4,0.7,1.5,0,0,0,0.4,13.9,1.6,10.4
530900850020000,Robein SD 85,Tazewell,90.8,2.1,0.7,0.7,0.7,0,5,0,24.1,43.3,5.7
010690010260000,Franklin CUSD 1,Morgan,95.8,0,0.6,0,0,1,2.6,0,21,40.5,1.3
110230060260000,Edgar County CUD 6,Edgar,97.7,0,0.6,0.6,0,0.6,0.6,0,22.2,47,0.9
120170010260000,Hutsonville CUSD 1,Crawford,96.8,0,0.6,0,0,0,2.6,0,11.5,52.3,1.7
200960170040000,Jasper CCSD 17,Wayne,92.7,0.6,0.6,0.6,0,0,5.5,0,20.6,50.9,5.5
400310030260000,North Greene CUSD 3,Greene,97.5,0.1,0.6,0.4,0,0,1.3,0,24.6,73.4,11.1
450670030260000,Valmeyer CUSD 3,Monroe,98,1.2,0.6,0,0,0,0.2,0,13.6,27.4,3.7
11087005A260000,Stewardson-Strasburg CUD 5A,Shelby,97.9,0,0.6,0.3,0,0,1.2,0,12.7,37,2.7
010860020260000,Scott-Morgan CUSD 2,Scott,97.3,0,0.5,0,0,0,2.3,0,19.9,53.8,0.5
110230010260000,Shiloh CUSD 1,Edgar,93.9,0,0.5,0.2,0,0,5.4,0,23.8,58.7,1.7
130410010260000,Waltonville CUSD 1,Jefferson,97.9,0.3,0.5,0,0,0.3,1.1,0,12.2,38.2,5.8
130410050040000,Opdyke-Belle-Rive CCSD 5,Jefferson,93.7,1.6,0.5,0.5,0,0,3.7,0,19.4,70.7,10.5
200760010260000,Pope Co CUD 1,Pope,96.5,0.9,0.5,0,0,0.2,1.8,0,10.9,58.6,5.7
210281880260000,Zeigler-Royalton CUSD 188,Franklin,95.7,1.1,0.5,0.3,0,0,2.4,0,19.1,73.9,1.3
400560340260000,North Mac CUSD 34,Macoupin,96.7,0.5,0.5,0.8,0,0.5,0.9,0,19.5,54.9,3.2
11087003A260000,Cowden-Herrick CUSD 3A,Shelby,98.6,0.2,0.5,0,0,0,0.7,0,16.2,66.8,2.8
030110040260000,Edinburg CUSD 4,Christian,96.3,0.7,0.4,0,0,0,2.6,0,7.1,43.7,0.4
030250500260000,Teutopolis CUSD 50,Effingham,98.5,0.4,0.4,0,0,0,0.7,0.2,13.4,14.4,0.9
030262040260000,Ramsey CUSD 204,Fayette,97.7,0.6,0.4,0.4,0,0,0.8,0,21.2,62.7,5.8
050160380020000,Kenilworth SD 38,Cook,91.8,0.4,0.4,3.4,0.2,0,3.8,1.4,14.1,0,0
080432110260000,Scales Mound CUSD 211,Jo Daviess,94.2,0,0.4,0,0,0,5.4,0,13.8,30.8,0
130411140040000,Bluford CCSD 114,Jefferson,98.9,0.7,0.4,0,0,0,0,0,11.6,52.3,6
130584010260000,South Central CUD 401,Marion,97.9,0.6,0.4,0.1,0,0,0.9,0,13.7,64.2,3.2
170640070260000,Lexington CUSD 7,McLean,95.5,0,0.4,0.4,0,0.2,3.5,0.4,13.7,23.9,2.2
210440320030000,New Simpson Hill SD 32,Johnson,97.7,0,0.4,0.4,0,0,1.6,0,14.8,55.6,3.5
211000030260000,Crab Orchard CUSD 3,Williamson,98.1,0,0.4,0.2,0,0.2,1.2,0,13.2,38.9,10.7
260290970260000,Lewistown CUSD 97,Fulton,98.6,0.1,0.4,0.9,0,0,0,0.3,12.9,51.4,0.6
260343370260000,Southeastern CUSD 337,Hancock,97.4,0,0.4,0,0,0,2.2,0.2,22.5,64,1.2
500820600260000,New Athens CUSD 60,Saint Clair,96.2,1.3,0.4,0.4,0,0.4,1.4,0,11.2,27.7,8.3
510652020260000,Porta CUSD 202,Menard,95.1,0.7,0.4,0.5,0,0.5,2.8,0,21.7,36.9,0.2
531020020040000,Riverview CCSD 2,Woodford,95,0.4,0.4,0,0.4,0.8,2.9,0.4,17.8,50.2,0
030110140240000,South Fork SD 14,Christian,95.1,0.3,0.3,0.3,0,0,4,0,21.8,62,7.8
110180030260000,Neoga CUSD 3,Cumberland,96.6,1.3,0.3,0.4,0,0.4,0.9,0,20.5,41.7,2.2
110870010260000,Windsor CUSD 1,Shelby,96.3,0,0.3,0.5,0.3,0,2.7,0,18.9,53.7,1.1
130410040040000,Woodlawn CCSD 4,Jefferson,93.8,2.5,0.3,0.6,0,0,2.8,0,8.7,47.2,2.8
200350010260000,Hardin County CUSD 1,Hardin,93.9,0.8,0.3,0.5,0,0,4.4,0,21.6,57,0.5
210281740260000,Thompsonville CUSD 174,Franklin,98.9,0,0.3,0,0.3,0,0.6,0,10.5,60.1,5.1
260290010260000,Astoria CUSD 1,Fulton,97.8,0.6,0.3,0,0.3,0,1.1,0.3,18.6,56.4,1.1
400560020260000,Northwestern CUSD 2,Macoupin,98.9,0.3,0.3,0,0,0,0.6,0,21.2,54.8,6.1
010010020260000,Liberty CUSD 2,Adams,96.8,0.6,0.2,0,0,0.2,2.3,0,14.4,36.1,0
090100070260000,Tolono CUSD 7,Champaign,93,0.5,0.2,1.1,0.3,0.3,4.6,0.8,11.2,35.2,0.5
110180770260000,Cumberland CUSD 77,Cumberland,97.8,0.1,0.2,0.1,0,0.1,1.8,0,15.2,45.8,0.7
110703020260000,Okaw Valley CUSD 302,Moultrie,96.1,0.4,0.2,0,0,0.4,2.9,0,7.7,44.2,0.2
110870210260000,Central A & M CUD 21,Shelby,93.9,2.2,0.2,0.4,0,0.2,3,0,16,42.4,1.6
200962000260000,North Wayne CUSD 200,Wayne,98.2,0.7,0.2,0,0,0,0.9,0,16.9,55.1,4.7
260621030260000,West Prairie CUSD 103,McDonough,97.4,0.6,0.2,0.2,0,0,1.7,0.2,20.5,54.7,2.8
300020010220000,Cairo USD 1,Alexander,4,88.6,0.2,0.2,0,0,7,0,20.2,99.8,2.6
400070400260000,Calhoun CUSD 40,Calhoun,98.8,0,0.2,0.5,0,0.2,0.2,0,17.1,43.9,2.9
400560050260000,Mount Olive CUSD 5,Macoupin,98.1,0.6,0.2,0.2,0,0,0.9,0,13,45.9,1.9
010010030260000,Central CUSD 3,Adams,96.8,0,0.1,0,0.2,0,2.9,0,16.8,50.3,2.2
010860010260000,Winchester CUSD 1,Scott,98.4,0,0.1,0,0,0.1,1.3,0,17.2,49.4,0.9
210280990260000,Christopher USD 99,Franklin,96.3,1,0.1,0.1,0.2,0,2.3,0,7,65.4,0.8
400560080260000,Bunker Hill CUSD 8,Macoupin,94,2.5,0.1,0.1,0,0,3.1,0,18.9,39.4,1.6
530601260260000,Havana CUSD 126,Mason,97.3,0.6,0.1,0.5,0,0.1,1.4,0.2,14.3,57.3,0.6
010010010260000,Payson CUSD 1,Adams,96.3,0.4,0,0,0.2,0,3.1,0,11,48.5,0
010690060260000,Waverly CUSD 6,Morgan,98.4,0.5,0,0.8,0,0,0.3,0.5,18.3,37.2,5.7
010690110260000,Meredosia-Chambersburg CUSD 11,Morgan,96.3,0,0,0,0,0,3.7,0.4,19.3,64.8,0
010750030260000,Pleasant Hill CUSD 3,Pike,98.4,0.9,0,0,0,0.3,0.3,0,24.8,51.9,0
030110010260000,Morrisonville CUSD 1,Christian,97.4,0.6,0,0,0,0,2,0,18,37.2,2
041011340040000,Shirland CCSD 134,Winnebago,95.9,0,0,0.8,0,0,3.3,0,16.5,30.6,0
080432050260000,Warren CUSD 205,Jo Daviess,96.5,0.2,0,0.2,0,0,3,0,12.4,35.1,0.2
130410030040000,Field CCSD 3,Jefferson,96.8,0.6,0,1,0,0,1.6,0,15.2,41.6,2.2
130410060040000,Grand Prairie CCSD 6,Jefferson,90.1,8.6,0,0,0,1.2,0,0,21,98.8,12.3
130410070040000,Dodds CCSD 7,Jefferson,95.5,0.7,0,0,0,0,3.7,0,22.4,45.5,9
130410120040000,McClellan CCSD 12,Jefferson,100,0,0,0,0,0,0,0,6.7,55,3.3
130410990040000,Farrington CCSD 99,Jefferson,90.3,5.6,0,0,4.2,0,0,0,13.9,52.8,13.9
130412050160000,Woodlawn CHSD 205,Jefferson,95,0,0,1.9,0,0,3.1,0,14.9,34.2,0.6
130580020030000,Kell Cons SD 2,Marion,94,0.9,0,0,0,2.6,2.6,0,9.4,53.8,0
130580100040000,Selmaville CCSD 10,Marion,94.2,0,0,1.3,0,0,4.5,0,1.3,43.9,0.4
130581000260000,Patoka CUSD 100,Marion,99.2,0,0,0.4,0,0,0.4,0,20.7,54.3,14.8
130950010040000,Oakdale CCSD 1,Washington,95.9,0,0,0,0,0,4.1,0,10.8,41.9,0
130950290030000,Hoyleton Cons SD 29,Washington,88.9,5.6,0,0,0,0,5.6,0,37,72.2,7.4
170534250040000,Rooks Creek CCSD 425,Livingston,96.2,0,0,0,0,0,3.8,0,19.2,19.2,0
200830020260000,Carrier Mills-Stonefort CUSD 2,Saline,78.9,12.9,0,0,0,0,8.3,0,23.1,66.4,7.2
200960060040000,New Hope CCSD 6,Wayne,98.9,0,0,0,0,0.5,0.5,0,15.7,40.5,5.9
200960140040000,Geff CCSD 14,Wayne,97.1,0,0,0,0,0,2.9,0,16.3,55.8,6.7
200970010260000,Grayville CUSD 1,White,94.3,0,0,0,0,0,5.7,0,18.3,49.7,16.5
210280910040000,Akin CCSD 91,Franklin,92.9,0,0,2,1,0,4.1,2,9.2,46.9,1
210440430030000,Buncombe Cons SD 43,Johnson,89.4,0,0,0,0,0,10.6,0,18.2,69.7,18.2
210440640020000,Cypress SD 64,Johnson,100,0,0,0,0,0,0,0.8,12.1,57.6,9.8
260343470040000,La Harpe CSD 347,Hancock,97.5,0,0,0,0,0,2.5,0,21,57.6,0
280060840040000,Malden CCSD 84,Bureau,94.1,2.4,0,0,0,0,3.5,0,15.3,44.7,2.4
280060980020000,Dalzell SD 98,Bureau,81.3,2.1,0,0,0,0,16.7,0,12.5,31.3,0
300730050020000,Tamaroa School Dist 5,Perry,96.6,1.7,0,0,0,0,1.7,0,21,84,1.7
300732040040000,CCSD 204,Perry,98,0,0,0,0,0,2,0,10.5,26.1,0
300771010260000,Meridian CUSD 101,Pulaski,31.8,58,0,0,0,0,10.3,0,14.8,99.6,4.9
300910160040000,Lick Creek CCSD 16,Union,95.2,1.6,0,0,0,0,3.2,0,8.1,37.9,4.8
350504250260000,Lostant CUSD 425,La Salle,100,0,0,0,0,0,0,0,16.9,39.4,0
400310100260000,Greenfield CUSD 10,Greene,99.1,0,0,0,0,0,0.9,0,12.5,47,0.4
450790010220000,Coulterville USD 1,Randolph,91.4,5.7,0,1,0,1.9,0,0,17.2,68.4,8.1
450791340040000,Prairie Du Rocher CCSD 134,Randolph,99.4,0,0,0,0,0,0.6,0,20.4,53.3,0
470522200020000,Steward ESD 220,Lee,93.7,1.6,0,0,0,0,4.8,0,14.3,41.3,0
500820400260000,Marissa CUSD 40,Saint Clair,93.7,0.6,0,0,0,0,5.6,0,20.6,65.3,2.6
500821880220000,Brooklyn UD 188,Saint Clair,0,95.9,0,0,0,0,4.1,0,0,99.3,2.1
510840110260000,Pawnee CUSD 11,Sangamon,97.1,0.3,0,0.2,0,0,2.4,0,15.5,35,1.9
540920050260000,Catlin CUSD 5,Vermilion,97.5,0,0,1.7,0.6,0,0.2,0.2,12.6,1.5,0.4
540920100260000,Potomac CUSD 10,Vermilion,91.1,2.5,0,0,0,0,6.4,0,10.8,56.1,0
540920610030000,Armstrong-Ellis Cons SD 61,Vermilion,95.1,1.2,0,0,0,1.2,2.4,0,7.3,58.5,4.9
540922250170000,Armstrong Twp HSD 225,Vermilion,95.7,0.9,0,0,0,0,3.4,0,8.6,39.7,0.9
